STATION_NAME,station_codes,DAY_TYPE,TIME_PER_HOUR,daily_avg_tap_in,daily_avg_tap_out
Bedok North,DT29,WEEKDAY,13,285.40909090909093,222.45454545454547
Bedok North,DT29,WEEKDAY,14,232.4090909090909,223.3181818181818
Bedok North,DT29,WEEKDAY,15,232.9090909090909,273.95454545454544
Bedok North,DT29,WEEKDAY,16,270.8181818181818,364.27272727272725
Bedok North,DT29,WEEKDAY,17,558.5,616.8636363636364
Bedok North,DT29,WEEKDAY,18,618.3181818181819,1105.6363636363637
Bedok North,DT29,WEEKDAY,19,319.59090909090907,804.2727272727273
Bedok North,DT29,WEEKDAY,20,202.13636363636363,569.7272727272727
Bedok North,DT29,WEEKDAY,21,158.9090909090909,555.5
Bedok North,DT29,WEEKDAY,22,102.31818181818181,510.6818181818182
Bedok North,DT29,WEEKDAY,23,42.54545454545455,264.3181818181818
